sep=;
series_id;round;configuration;ml_model;fsm_version;result;winner;winner_side;duration_seconds;score_differential_ml_minus_fsm;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
S01;32;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;19,7000;-8;Contested;3,1200;Tip;Tip;20;12;0;2;5;13;12
S01;33;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;6,6800;-9;Contested;4,0000;Tip;Tip;21;12;0;2;5;14;12
S01;34;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5800;-8;Contested;3,2000;Tip;Tip;21;13;0;2;5;15;12
S01;35;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0008;-8;Contested;1,3600;Tip;Tip;21;13;1;2;5;16;12
S01;36;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,4000;-7;None;;;;21;14;1;2;5;16;13
S01;37;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5800;-6;None;;;;21;15;1;2;5;16;14
S01;38;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;14,7200;-7;FSM;1,7000;Blade;Tip;22;15;1;3;5;16;14
S01;39;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;10,4200;-8;Contested;3,2800;Tip;Tip;23;15;1;3;5;17;14
S01;40;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,7400;-7;Contested;1,4800;Tip;Tip;23;16;1;3;5;18;14
S01;41;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;10,8400;-8;Contested;1,3400;Tip;Tip;24;16;1;3;5;19;14
S01;42;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;14,3400;-9;Contested;1,4200;Tip;Tip;25;16;1;3;5;20;14
S01;43;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;9,5800;-10;Contested;1,3400;Tip;Tip;26;16;1;3;5;21;14
S01;44;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;8,1200;-9;ML;3,3000;Tip;Blade;26;17;1;3;6;21;14
S01;45;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0000;-9;Contested;1,3400;Tip;Tip;26;17;2;3;6;22;14
S01;46;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;4,5800;-8;None;;;;26;18;2;3;6;22;15
S01;47;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;12,6200;-9;ML;4,9400;Tip;Blade;27;18;2;3;7;22;15
S01;48;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,1000;-8;None;;;;27;19;2;3;7;22;16
S01;49;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,2600;-7;Contested;1,3400;Tip;Tip;27;20;2;3;7;23;16
S01;50;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;20,9400;-8;Contested;1,3400;Tip;Tip;28;20;2;3;7;24;16
S01;51;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,3600;-7;Contested;1,4400;Tip;Tip;28;21;2;3;7;25;16
S01;52;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,7600;-6;ML;1,6000;Tip;Blade;28;22;2;3;8;25;16
S01;53;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4200;-7;None;;;;29;22;2;3;8;25;17
S01;54;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,5200;-6;ML;1,6200;Tip;Blade;29;23;2;3;9;25;17
S01;55;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4200;-7;None;;;;30;23;2;3;9;25;18
S01;56;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;10,5600;-8;Contested;1,3400;Tip;Tip;31;23;2;3;9;26;18
S01;57;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,5400;-9;None;;;;32;23;2;3;9;26;19
S01;58;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,5000;-10;None;;;;33;23;2;3;9;26;20
S01;59;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,2800;-9;None;;;;33;24;2;3;9;26;21
S01;60;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,1200;-8;Contested;1,4000;Tip;Tip;33;25;2;3;9;27;21
S01;61;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;7,0400;-9;Contested;1,3400;Tip;Tip;34;25;2;3;9;28;21
S01;62;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,5000;-10;None;;;;35;25;2;3;9;28;22
S01;63;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;-10;ML;9,4600;Tip;Blade;35;25;3;3;10;28;22
S01;64;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;7,3800;-11;Contested;1,3400;Tip;Tip;36;25;3;3;10;29;22
S01;65;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;6,9600;-12;FSM;5,8200;Blade;Tip;37;25;3;4;10;29;22
S01;66;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;1,4600;-13;None;;;;38;25;3;4;10;29;23
S01;67;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,9200;-12;None;;;;38;26;3;4;10;29;24
S01;68;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;-12;Contested;1,3600;Tip;Tip;38;26;4;4;10;30;24
S01;69;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;16,8400;-13;Contested;6,7000;Tip;Tip;39;26;4;4;10;31;24
S01;70;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;11,7800;-14;ML;6,7600;Tip;Blade;40;26;4;4;11;31;24
S01;71;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;11,7600;-15;ML;3,4200;Tip;Blade;41;26;4;4;12;31;24
S01;72;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-16;None;;;;42;26;4;4;12;31;25
S01;73;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;8,4200;-15;Contested;1,3400;Tip;Tip;42;27;4;4;12;32;25
S01;74;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,3600;-14;Contested;1,3400;Tip;Tip;42;28;4;4;12;33;25
S01;75;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3200;-15;None;;;;43;28;4;4;12;33;26
S01;76;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3799;-16;None;;;;44;28;4;4;12;33;27
S01;77;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,1600;-15;None;;;;44;29;4;4;12;33;28
S01;78;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;10,1400;-14;Contested;1,4600;Tip;Tip;44;30;4;4;12;34;28
S01;79;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3400;-15;None;;;;45;30;4;4;12;34;29
S01;80;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;8,6600;-14;Contested;1,3800;Tip;Tip;45;31;4;4;12;35;29
S01;81;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,3199;-13;None;;;;45;32;4;4;12;35;30
S01;82;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2600;-14;None;;;;46;32;4;4;12;35;31
S01;83;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,5400;-13;Contested;1,3400;Tip;Tip;46;33;4;4;12;36;31
S01;84;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2600;-14;None;;;;47;33;4;4;12;36;32
S01;85;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,6000;-13;Contested;1,3600;Tip;Tip;47;34;4;4;12;37;32
S01;86;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,5400;-14;None;;;;48;34;4;4;12;37;33
S01;87;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;11,7200;-15;ML;4,6800;Tip;Blade;49;34;4;4;13;37;33
S01;88;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;11,9000;-16;Contested;3,6400;Tip;Tip;50;34;4;4;13;38;33
S01;89;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;5,6600;-17;Contested;3,0000;Tip;Tip;51;34;4;4;13;39;33
S01;90;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;17,2600;-18;Contested;1,3400;Tip;Tip;52;34;4;4;13;40;33
S01;91;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;10,7600;-19;ML;3,0400;Tip;Blade;53;34;4;4;14;40;33
S01;92;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,1400;-20;None;;;;54;34;4;4;14;40;34
S01;93;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;6,8000;-21;FSM;6,7800;Blade;Tip;55;34;4;5;14;40;34
S01;94;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;28,1800;-22;ML;5,3400;Tip;Blade;56;34;4;5;15;40;34
S01;95;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;4,3200;-21;None;;;;56;35;4;5;15;40;35
S01;96;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4200;-22;None;;;;57;35;4;5;15;40;36
S01;97;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5800;-21;Contested;1,3800;Tip;Tip;57;36;4;5;15;41;36
S01;98;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-22;None;;;;58;36;4;5;15;41;37
S01;99;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,0000;-21;Contested;1,3600;Tip;Tip;58;37;4;5;15;42;37
S01;100;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;-21;Contested;3,7200;Tip;Tip;58;37;5;5;15;43;37
