sep=;
series_id;round;configuration;ml_model;fsm_version;result;winner;winner_side;duration_seconds;score_differential_ml_minus_fsm;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
S02;29;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;-2;ML;7,3200;Tip;Blade;11;9;9;1;7;20;1
S02;30;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;28,6400;-3;Contested;3,5200;Tip;Tip;12;9;9;1;7;21;1
S02;31;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,7000;-2;ML;1,5400;Tip;Blade;12;10;9;1;8;21;1
S02;32;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;-2;Contested;3,6400;Tip;Tip;12;10;10;1;8;22;1
S02;33;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,4000;-1;Contested;1,3799;Tip;Tip;12;11;10;1;8;23;1
S02;34;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,8600;0;Contested;3,0600;Tip;Tip;12;12;10;1;8;24;1
S02;35;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;13,6000;1;ML;1,4800;Tip;Blade;12;13;10;1;9;24;1
S02;36;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,3600;0;Contested;1,4000;Tip;Tip;13;13;10;1;9;25;1
S02;37;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;0;Contested;1,4600;Tip;Tip;13;13;11;1;9;26;1
S02;38;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,1400;1;None;;;;13;14;11;1;9;26;2
S02;39;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;10,5800;2;ML;4,8000;Tip;Blade;13;15;11;1;10;26;2
S02;40;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;2;ML;8,3600;Tip;Blade;13;15;12;1;11;26;2
S02;41;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0001;2;Contested;2,8600;Tip;Tip;13;15;13;1;11;27;2
S02;42;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,5800;3;Contested;1,4000;Tip;Tip;13;16;13;1;11;28;2
S02;43;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,2600;4;Contested;1,3800;Tip;Tip;13;17;13;1;11;29;2
S02;44;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,6800;5;Contested;1,4600;Tip;Tip;13;18;13;1;11;30;2
S02;45;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,4000;6;Contested;1,3800;Tip;Tip;13;19;13;1;11;31;2
S02;46;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,6200;5;FSM;1,5400;Blade;Tip;14;19;13;2;11;31;2
S02;47;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0012;5;Contested;3,1800;Tip;Tip;14;19;14;2;11;32;2
S02;48;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,6400;4;ML;2,9400;Tip;Blade;15;19;14;2;12;32;2
S02;49;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;14,5200;3;Contested;1,4600;Tip;Tip;16;19;14;2;12;33;2
S02;50;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,6600;4;Contested;3,0200;Tip;Tip;16;20;14;2;12;34;2
S02;51;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,1000;5;None;;;;16;21;14;2;12;34;3
S02;52;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;5;Contested;3,1000;Tip;Tip;16;21;15;2;12;35;3
S02;53;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0008;5;FSM;1,5200;Blade;Tip;16;21;16;3;12;35;3
S02;54;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;21,9600;4;ML;7,3400;Tip;Blade;17;21;16;3;13;35;3
S02;55;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;23,2800;3;Contested;4,0800;Tip;Tip;18;21;16;3;13;36;3
S02;56;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;3;Contested;1,4400;Tip;Tip;18;21;17;3;13;37;3
S02;57;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;3;FSM;1,6200;Blade;Tip;18;21;18;4;13;37;3
S02;58;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;10,6000;2;Contested;0,8800;Tip;Tip;19;21;18;4;13;38;3
S02;59;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;7,9000;1;Contested;2,9600;Tip;Tip;20;21;18;4;13;39;3
S02;60;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0012;1;Contested;6,9600;Tip;Tip;20;21;19;4;13;40;3
S02;61;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,2000;2;ML;1,4800;Tip;Blade;20;22;19;4;14;40;3
S02;62;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;7,8400;3;None;;;;20;23;19;4;14;40;4
S02;63;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;26,9199;2;ML;4,0800;Tip;Blade;21;23;19;4;15;40;4
S02;64;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,2001;1;None;;;;22;23;19;4;15;40;5
S02;65;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;1;Contested;2,8800;Tip;Tip;22;23;20;4;15;41;5
S02;66;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,8400;2;None;;;;22;24;20;4;15;41;6
S02;67;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,8800;3;Contested;1,3400;Tip;Tip;22;25;20;4;15;42;6
S02;68;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;4,5400;4;None;;;;22;26;20;4;15;42;7
S02;69;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;4;Contested;3,0599;Tip;Tip;22;26;21;4;15;43;7
S02;70;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,5800;5;None;;;;22;27;21;4;15;43;8
S02;71;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;5;Contested;1,3601;Tip;Tip;22;27;22;4;15;44;8
S02;72;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,3601;4;None;;;;23;27;22;4;15;44;9
S02;73;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;0,5200;3;None;;;;24;27;22;4;15;44;10
S02;74;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,3800;4;Contested;1,4800;Tip;Tip;24;28;22;4;15;45;10
S02;75;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;4,0200;5;None;;;;24;29;22;4;15;45;11
S02;76;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;20,9399;4;FSM;3,0199;Blade;Tip;25;29;22;5;15;45;11
S02;77;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0005;4;FSM;1,6000;Blade;Tip;25;29;23;6;15;45;11
S02;78;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;23,6200;3;Contested;3,6200;Tip;Tip;26;29;23;6;15;46;11
S02;79;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,6200;2;Contested;1,4200;Tip;Tip;27;29;23;6;15;47;11
S02;80;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;8,8000;1;ML;7,4801;Tip;Blade;28;29;23;6;16;47;11
S02;81;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;0,5400;0;None;;;;29;29;23;6;16;47;12
S02;82;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;0;ML;3,1801;Tip;Blade;29;29;24;6;17;47;12
S02;83;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;19,6400;-1;Contested;1,4800;Tip;Tip;30;29;24;6;17;48;12
S02;84;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;11,4399;-2;Contested;2,6400;Tip;Tip;31;29;24;6;17;49;12
S02;85;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;4,3000;-1;None;;;;31;30;24;6;17;49;13
S02;86;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;17,1600;-2;Contested;1,3400;Tip;Tip;32;30;24;6;17;50;13
S02;87;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;9,4800;-3;Contested;3,3000;Tip;Tip;33;30;24;6;17;51;13
S02;88;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;26,3400;-4;Contested;5,9601;Tip;Tip;34;30;24;6;17;52;13
S02;89;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,0000;-3;ML;1,5199;Tip;Blade;34;31;24;6;18;52;13
S02;90;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;10,1000;-2;Contested;1,4199;Tip;Tip;34;32;24;6;18;53;13
S02;91;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,7600;-1;Contested;1,3800;Tip;Tip;34;33;24;6;18;54;13
S02;92;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;-1;FSM;1,5200;Blade;Tip;34;33;25;7;18;54;13
S02;93;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;-1;Contested;1,7800;Tip;Tip;34;33;26;7;18;55;13
S02;94;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0000;-1;Contested;3,9800;Tip;Tip;34;33;27;7;18;56;13
S02;95;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;-1;Contested;5,2800;Tip;Tip;34;33;28;7;18;57;13
S02;96;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,7400;0;ML;1,5800;Tip;Blade;34;34;28;7;19;57;13
S02;97;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;0;Contested;1,3600;Tip;Tip;34;34;29;7;19;58;13
S02;98;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,0200;1;Contested;2,9200;Tip;Tip;34;35;29;7;19;59;13
S02;99;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;8,7600;0;Contested;1,4000;Tip;Tip;35;35;29;7;19;60;13
S02;100;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;10,3800;1;ML;1,4800;Tip;Blade;35;36;29;7;20;60;13
