sep=;
series_id;round;configuration;ml_model;fsm_version;result;winner;winner_side;duration_seconds;score_differential_ml_minus_fsm;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
S03;17;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;24,7000;3;Contested;7,4400;Tip;Tip;5;8;4;0;5;10;2
S03;18;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,7000;2;Contested;1,4800;Tip;Tip;6;8;4;0;5;11;2
S03;19;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;7,3600;3;None;;;;6;9;4;0;5;11;3
S03;20;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;10,1400;2;Contested;5,7400;Tip;Tip;7;9;4;0;5;12;3
S03;21;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0010;2;Contested;4,8400;Tip;Tip;7;9;5;0;5;13;3
S03;22;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;12,4400;1;ML;2,5600;Tip;Blade;8;9;5;0;6;13;3
S03;23;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0001;1;Contested;3,1200;Tip;Tip;8;9;6;0;6;14;3
S03;24;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;7,6400;2;Contested;2,9600;Tip;Tip;8;10;6;0;6;15;3
S03;25;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;2;Contested;3,0400;Tip;Tip;8;10;7;0;6;16;3
S03;26;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;23,1800;1;Contested;4,9200;Tip;Tip;9;10;7;0;6;17;3
S03;27;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,3800;0;None;;;;10;10;7;0;6;17;4
S03;28;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;0;ML;3,6200;Tip;Blade;10;10;8;0;7;17;4
S03;29;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0010;0;ML;2,9400;Tip;Blade;10;10;9;0;8;17;4
S03;30;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;8,0400;-1;Contested;4,8200;Tip;Tip;11;10;9;0;8;18;4
S03;31;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0012;-1;Contested;5,6800;Tip;Tip;11;10;10;0;8;19;4
S03;32;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;4,5400;0;None;;;;11;11;10;0;8;19;5
S03;33;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;0;Contested;6,5800;Tip;Tip;11;11;11;0;8;20;5
S03;34;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;15,8799;-1;ML;1,5400;Tip;Blade;12;11;11;0;9;20;5
S03;35;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;12,8000;-2;Contested;1,4400;Tip;Tip;13;11;11;0;9;21;5
S03;36;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;-2;Contested;1,5200;Tip;Tip;13;11;12;0;9;22;5
S03;37;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;9,4600;-3;Contested;2,5600;Tip;Tip;14;11;12;0;9;23;5
S03;38;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;12,9400;-2;Contested;1,4600;Tip;Tip;14;12;12;0;9;24;5
S03;39;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;-2;FSM;1,6200;Blade;Tip;14;12;13;1;9;24;5
S03;40;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0001;-2;Contested;4,1400;Tip;Tip;14;12;14;1;9;25;5
S03;41;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0012;-2;Contested;1,4600;Tip;Tip;14;12;15;1;9;26;5
S03;42;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,6000;-1;Contested;1,3800;Tip;Tip;14;13;15;1;9;27;5
S03;43;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;5,0200;-2;FSM;1,7000;Blade;Tip;15;13;15;2;9;27;5
S03;44;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,6600;-1;Contested;1,4200;Tip;Tip;15;14;15;2;9;28;5
S03;45;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;4,9000;0;Contested;3,0200;Tip;Tip;15;15;15;2;9;29;5
S03;46;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,7000;1;None;;;;15;16;15;2;9;29;6
S03;47;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,2000;0;None;;;;16;16;15;2;9;29;7
S03;48;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,9600;1;FSM;4,8800;Blade;Tip;16;17;15;3;9;29;7
S03;49;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,0400;2;Contested;1,3800;Tip;Tip;16;18;15;3;9;30;7
S03;50;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,0200;3;None;;;;16;19;15;3;9;30;8
S03;51;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;4,7000;4;None;;;;16;20;15;3;9;30;9
S03;52;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,0600;3;Contested;3,2401;Tip;Tip;17;20;15;3;9;31;9
S03;53;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,8800;4;Contested;2,8400;Tip;Tip;17;21;15;3;9;32;9
S03;54;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,6600;5;Contested;1,4200;Tip;Tip;17;22;15;3;9;33;9
S03;55;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,6400;6;Contested;1,4200;Tip;Tip;17;23;15;3;9;34;9
S03;56;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;15,7000;5;Contested;11,8601;Tip;Tip;18;23;15;3;9;35;9
S03;57;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;11,4600;4;FSM;2,9000;Blade;Tip;19;23;15;4;9;35;9
S03;58;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;4;Contested;4,7400;Tip;Tip;19;23;16;4;9;36;9
S03;59;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;4;Contested;3,1000;Tip;Tip;19;23;17;4;9;37;9
S03;60;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;4;Contested;7,2200;Tip;Tip;19;23;18;4;9;38;9
S03;61;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;4;Contested;1,4400;Tip;Tip;19;23;19;4;9;39;9
S03;62;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,5800;5;Contested;1,4400;Tip;Tip;19;24;19;4;9;40;9
S03;63;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,6800;6;ML;1,5200;Tip;Blade;19;25;19;4;10;40;9
S03;64;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,3800;5;None;;;;20;25;19;4;10;40;10
S03;65;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;5,9600;4;Contested;1,4400;Tip;Tip;21;25;19;4;10;41;10
S03;66;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,0599;5;Contested;1,4400;Tip;Tip;21;26;19;4;10;42;10
S03;67;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,5601;6;Contested;1,3800;Tip;Tip;21;27;19;4;10;43;10
S03;68;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,9200;7;Contested;1,4600;Tip;Tip;21;28;19;4;10;44;10
S03;69;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;22,0200;6;Contested;1,3600;Tip;Tip;22;28;19;4;10;45;10
S03;70;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;1,9399;5;None;;;;23;28;19;4;10;45;11
S03;71;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,5601;6;ML;1,5400;Tip;Blade;23;29;19;4;11;45;11
S03;72;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;14,4199;7;Contested;2,9000;Tip;Tip;23;30;19;4;11;46;11
S03;73;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;7;ML;1,5199;Tip;Blade;23;30;20;4;12;46;11
S03;74;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0000;7;ML;1,5199;Tip;Blade;23;30;21;4;13;46;11
S03;75;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,9399;8;Contested;1,4800;Tip;Tip;23;31;21;4;13;47;11
S03;76;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;12,8001;9;Contested;2,9200;Tip;Tip;23;32;21;4;13;48;11
S03;77;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,7800;10;None;;;;23;33;21;4;13;48;12
S03;78;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,1599;11;ML;1,5599;Tip;Blade;23;34;21;4;14;48;12
S03;79;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,0199;12;Contested;1,3400;Tip;Tip;23;35;21;4;14;49;12
S03;80;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,5800;13;ML;1,4800;Tip;Blade;23;36;21;4;15;49;12
S03;81;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;9,8000;12;Contested;4,5599;Tip;Tip;24;36;21;4;15;50;12
S03;82;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,9199;13;None;;;;24;37;21;4;15;50;13
S03;83;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,4000;14;Contested;1,4000;Tip;Tip;24;38;21;4;15;51;13
S03;84;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;11,1000;15;Contested;5,4200;Tip;Tip;24;39;21;4;15;52;13
S03;85;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,7599;16;ML;1,5199;Tip;Blade;24;40;21;4;16;52;13
S03;86;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;15,1200;15;Contested;3,4800;Tip;Tip;25;40;21;4;16;53;13
S03;87;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,5599;16;Contested;1,4800;Tip;Tip;25;41;21;4;16;54;13
S03;88;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;7,0801;15;Contested;1,4200;Tip;Tip;26;41;21;4;16;55;13
S03;89;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;0,4600;14;None;;;;27;41;21;4;16;55;14
S03;90;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;14;Contested;1,4000;Tip;Tip;27;41;22;4;16;56;14
S03;91;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,5601;13;Contested;1,4000;Tip;Tip;28;41;22;4;16;57;14
S03;92;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;10,6799;12;Contested;3,2800;Tip;Tip;29;41;22;4;16;58;14
S03;93;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,5800;13;Contested;1,3799;Tip;Tip;29;42;22;4;16;59;14
S03;94;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0010;13;Contested;3,2600;Tip;Tip;29;42;23;4;16;60;14
S03;95;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;3,9399;14;None;;;;29;43;23;4;16;60;15
S03;96;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,5399;15;Contested;1,4199;Tip;Tip;29;44;23;4;16;61;15
S03;97;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0010;15;Contested;2,7800;Tip;Tip;29;44;24;4;16;62;15
S03;98;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;15;Contested;7,0801;Tip;Tip;29;44;25;4;16;63;15
S03;99;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;12,0601;14;Contested;1,4200;Tip;Tip;30;44;25;4;16;64;15
S03;100;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;14;Contested;5,1000;Tip;Tip;30;44;26;4;16;65;15
