sep=;
series_id;round;configuration;ml_model;fsm_version;result;winner;winner_side;duration_seconds;score_differential_ml_minus_fsm;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
S05;42;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;15,0600;-3;ML;1,5800;Tip;Blade;22;19;1;1;7;22;12
S05;43;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,3600;-2;None;;;;22;20;1;1;7;22;13
S05;44;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,2400;-1;None;;;;22;21;1;1;7;22;14
S05;45;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;21,5400;-2;ML;5,4400;Tip;Blade;23;21;1;1;8;22;14
S05;46;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,9800;-3;FSM;3,3200;Blade;Tip;24;21;1;2;8;22;14
S05;47;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;8,5600;-4;ML;1,6400;Tip;Blade;25;21;1;2;9;22;14
S05;48;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;12,1800;-3;Contested;1,4600;Tip;Tip;25;22;1;2;9;23;14
S05;49;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;14,3600;-4;Contested;1,3400;Tip;Tip;26;22;1;2;9;24;14
S05;50;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;12,3200;-3;ML;6,2800;Tip;Blade;26;23;1;2;10;24;14
S05;51;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0001;-3;Contested;5,1800;Tip;Tip;26;23;2;2;10;25;14
S05;52;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;28,3400;-4;ML;1,6400;Tip;Blade;27;23;2;2;11;25;14
S05;53;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,8199;-5;FSM;3,2599;Blade;Tip;28;23;2;3;11;25;14
S05;54;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;8,9000;-6;FSM;2,9800;Blade;Tip;29;23;2;4;11;25;14
S05;55;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;7,8400;-7;ML;2,5200;Tip;Blade;30;23;2;4;12;25;14
S05;56;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;0,4600;-8;None;;;;31;23;2;4;12;25;15
S05;57;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;10,1000;-7;Contested;1,3400;Tip;Tip;31;24;2;4;12;26;15
S05;58;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;6,0000;-8;None;;;;32;24;2;4;12;26;16
S05;59;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;-8;ML;3,1600;Tip;Blade;32;24;3;4;13;26;16
S05;60;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5600;-7;None;;;;32;25;3;4;13;26;17
S05;61;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;8,3600;-6;Contested;1,4800;Tip;Tip;32;26;3;4;13;27;17
S05;62;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,0800;-5;None;;;;32;27;3;4;13;27;18
S05;63;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;20,3200;-6;ML;1,5800;Tip;Blade;33;27;3;4;14;27;18
S05;64;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,0000;-5;None;;;;33;28;3;4;14;27;19
S05;65;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4800;-6;None;;;;34;28;3;4;14;27;20
S05;66;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4200;-7;None;;;;35;28;3;4;14;27;21
S05;67;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;5,9800;-8;None;;;;36;28;3;4;14;27;22
S05;68;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,1800;-7;ML;1,5800;Tip;Blade;36;29;3;4;15;27;22
S05;69;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,4600;-6;None;;;;36;30;3;4;15;27;23
S05;70;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3800;-7;None;;;;37;30;3;4;15;27;24
S05;71;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;29,9999;-8;ML;8,8199;Tip;Blade;38;30;3;4;16;27;24
S05;72;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3000;-9;FSM;2,7800;Blade;Tip;39;30;3;5;16;27;24
S05;73;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,6800;-10;None;;;;40;30;3;5;16;27;25
S05;74;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,6400;-9;ML;1,6200;Tip;Blade;40;31;3;5;17;27;25
S05;75;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;19,1200;-10;Contested;1,3400;Tip;Tip;41;31;3;5;17;28;25
S05;76;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;8,0200;-9;Contested;1,3400;Tip;Tip;41;32;3;5;17;29;25
S05;77;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3400;-10;None;;;;42;32;3;5;17;29;26
S05;78;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,5000;-11;None;;;;43;32;3;5;17;29;27
S05;79;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;10,7200;-12;ML;3,4600;Tip;Blade;44;32;3;5;18;29;27
S05;80;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;7,5200;-13;Contested;4,6400;Tip;Tip;45;32;3;5;18;30;27
S05;81;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;0,7400;-14;None;;;;46;32;3;5;18;30;28
S05;82;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,9200;-13;None;;;;46;33;3;5;18;30;29
S05;83;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-14;None;;;;47;33;3;5;18;30;30
S05;84;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0015;-14;ML;1,6201;Tip;Blade;47;33;4;5;19;30;30
S05;85;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,8199;-13;FSM;3,2000;Blade;Tip;47;34;4;6;19;30;30
S05;86;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;22,1600;-14;ML;1,5400;Tip;Blade;48;34;4;6;20;30;30
S05;87;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,0200;-13;None;;;;48;35;4;6;20;30;31
S05;88;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;9,5000;-14;FSM;1,6800;Blade;Tip;49;35;4;7;20;30;31
S05;89;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,0200;-13;Contested;1,3600;Tip;Tip;49;36;4;7;20;31;31
S05;90;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0011;-13;Contested;1,3400;Tip;Tip;49;36;5;7;20;32;31
S05;91;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;12,9800;-14;ML;3,4600;Tip;Blade;50;36;5;7;21;32;31
S05;92;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,6000;-15;None;;;;51;36;5;7;21;32;32
S05;93;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;19,0800;-16;FSM;3,2800;Blade;Tip;52;36;5;8;21;32;32
S05;94;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,0600;-15;Contested;1,4800;Tip;Tip;52;37;5;8;21;33;32
S05;95;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;17,2800;-16;Contested;1,4600;Tip;Tip;53;37;5;8;21;34;32
S05;96;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2000;-17;None;;;;54;37;5;8;21;34;33
S05;97;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,6400;-16;Contested;1,4200;Tip;Tip;54;38;5;8;21;35;33
S05;98;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;12,1400;-17;Contested;3,3200;Tip;Tip;55;38;5;8;21;36;33
S05;99;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;9,1801;-18;Contested;0,9401;Tip;Tip;56;38;5;8;21;37;33
S05;100;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,8201;-19;None;;;;57;38;5;8;21;37;34
