sep=;
series_id;round;configuration;ml_model;fsm_version;result;winner;winner_side;duration_seconds;score_differential_ml_minus_fsm;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
S04;36;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,4800;-14;Contested;5,0800;Tip;Tip;21;7;8;5;9;16;6
S04;37;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;0,5000;-15;None;;;;22;7;8;5;9;16;7
S04;38;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0005;-15;Contested;2,7000;Tip;Tip;22;7;9;5;9;17;7
S04;39;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,4400;-14;Contested;1,4000;Tip;Tip;22;8;9;5;9;18;7
S04;40;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;7,6000;-13;ML;1,5400;Tip;Blade;22;9;9;5;10;18;7
S04;41;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,5400;-12;Contested;1,4000;Tip;Tip;22;10;9;5;10;19;7
S04;42;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;-12;Contested;1,3800;Tip;Tip;22;10;10;5;10;20;7
S04;43;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,4200;-11;Contested;1,4000;Tip;Tip;22;11;10;5;10;21;7
S04;44;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,7400;-12;Contested;1,4400;Tip;Tip;23;11;10;5;10;22;7
S04;45;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;17,9400;-13;Contested;3,3600;Tip;Tip;24;11;10;5;10;23;7
S04;46;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,0600;-14;Contested;1,4000;Tip;Tip;25;11;10;5;10;24;7
S04;47;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,5200;-15;None;;;;26;11;10;5;10;24;8
S04;48;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0008;-15;ML;3,1200;Tip;Blade;26;11;11;5;11;24;8
S04;49;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0005;-15;Contested;9,0600;Tip;Tip;26;11;12;5;11;25;8
S04;50;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;15,4399;-16;Contested;1,3600;Tip;Tip;27;11;12;5;11;26;8
S04;51;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;27,3400;-17;Contested;5,0800;Tip;Tip;28;11;12;5;11;27;8
S04;52;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;23,0600;-18;Contested;1,4600;Tip;Tip;29;11;12;5;11;28;8
S04;53;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,2200;-17;ML;1,5200;Tip;Blade;29;12;12;5;12;28;8
S04;54;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;-17;ML;1,5200;Tip;Blade;29;12;13;5;13;28;8
S04;55;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0010;-17;ML;3,1800;Tip;Blade;29;12;14;5;14;28;8
S04;56;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,2400;-18;None;;;;30;12;14;5;14;28;9
S04;57;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,5000;-17;Contested;3,0200;Tip;Tip;30;13;14;5;14;29;9
S04;58;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,7000;-16;None;;;;30;14;14;5;14;29;10
S04;59;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;-16;ML;7,7800;Tip;Blade;30;14;15;5;15;29;10
S04;60;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0002;-16;ML;3,2200;Tip;Blade;30;14;16;5;16;29;10
S04;61;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;28,7800;-17;Contested;1,6200;Tip;Tip;31;14;16;5;16;30;10
S04;62;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;5,1400;-18;Contested;4,4400;Tip;Tip;32;14;16;5;16;31;10
S04;63;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;8,6200;-19;Contested;2,7401;Tip;Tip;33;14;16;5;16;32;10
S04;64;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;22,5200;-20;FSM;3,3000;Blade;Tip;34;14;16;6;16;32;10
S04;65;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,5601;-19;Contested;1,4200;Tip;Tip;34;15;16;6;16;33;10
S04;66;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,5200;-18;Contested;4,3199;Tip;Tip;34;16;16;6;16;34;10
S04;67;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;13,0000;-17;FSM;9,0000;Blade;Tip;34;17;16;7;16;34;10
S04;68;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,1200;-16;Contested;1,4399;Tip;Tip;34;18;16;7;16;35;10
S04;69;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;-16;ML;3,6000;Tip;Blade;34;18;17;7;17;35;10
S04;70;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;7,0400;-17;FSM;3,3400;Blade;Tip;35;18;17;8;17;35;10
S04;71;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;8,0200;-18;ML;3,3600;Tip;Blade;36;18;17;8;18;35;10
S04;72;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0010;-18;ML;6,9000;Tip;Blade;36;18;18;8;19;35;10
S04;73;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;8,5800;-17;Contested;1,3600;Tip;Tip;36;19;18;8;19;36;10
S04;74;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0005;-17;ML;7,1400;Tip;Blade;36;19;19;8;20;36;10
S04;75;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0006;-17;Contested;7,3000;Tip;Tip;36;19;20;8;20;37;10
S04;76;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,3800;-18;None;;;;37;19;20;8;20;37;11
S04;77;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0013;-18;ML;3,0000;Tip;Blade;37;19;21;8;21;37;11
S04;78;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;-18;ML;3,3201;Tip;Blade;37;19;22;8;22;37;11
S04;79;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;10,7600;-17;Contested;5,8201;Tip;Tip;37;20;22;8;22;38;11
S04;80;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;6,4401;-18;FSM;5,0200;Blade;Tip;38;20;22;9;22;38;11
S04;81;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;17,6400;-19;ML;5,0800;Tip;Blade;39;20;22;9;23;38;11
S04;82;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;-19;Contested;6,8800;Tip;Tip;39;20;23;9;23;39;11
S04;83;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;13,4800;-20;Contested;1,5400;Tip;Tip;40;20;23;9;23;40;11
S04;84;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;9,3000;-21;Contested;1,1600;Tip;Tip;41;20;23;9;23;41;11
S04;85;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0000;-21;Contested;6,1799;Tip;Tip;41;20;24;9;23;42;11
S04;86;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;11,9399;-22;Contested;5,2000;Tip;Tip;42;20;24;9;23;43;11
S04;87;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0007;-22;ML;9,1000;Tip;Blade;42;20;25;9;24;43;11
S04;88;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;6,4399;-21;Contested;3,9199;Tip;Tip;42;21;25;9;24;44;11
S04;89;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,7800;-20;Contested;1,3800;Tip;Tip;42;22;25;9;24;45;11
S04;90;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0001;-20;FSM;1,6200;Blade;Tip;42;22;26;10;24;45;11
S04;91;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,7000;-21;None;;;;43;22;26;10;24;45;12
S04;92;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;21,2799;-22;Contested;5,2200;Tip;Tip;44;22;26;10;24;46;12
S04;93;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0004;-22;Contested;4,4801;Tip;Tip;44;22;27;10;24;47;12
S04;94;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;4,4000;-23;None;;;;45;22;27;10;24;47;13
S04;95;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;28,8800;-24;ML;7,1200;Tip;Blade;46;22;27;10;25;47;13
S04;96;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;5,6400;-23;Contested;1,4200;Tip;Tip;46;23;27;10;25;48;13
S04;97;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Right;9,4401;-22;None;;;;46;24;27;10;25;48;14
S04;98;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;20,0200;-23;Contested;1,4000;Tip;Tip;47;24;27;10;25;49;14
S04;99;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Left;15,4800;-24;Contested;3,2200;Tip;Tip;48;24;27;10;25;50;14
S04;100;H2H_FSM_Left_ML_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0009;-24;Contested;3,0000;Tip;Tip;48;24;28;10;25;51;14
