sep=;
series_id;round;configuration;ml_model;fsm_version;result;winner;winner_side;duration_seconds;score_differential_ml_minus_fsm;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
S03;11;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5800;1;None;;;;5;6;0;0;2;3;6
S03;12;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;18,4200;0;ML;1,5800;Tip;Blade;6;6;0;0;3;3;6
S03;13;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;20,9400;-1;Contested;1,4200;Tip;Tip;7;6;0;0;3;4;6
S03;14;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,5400;0;None;;;;7;7;0;0;3;4;7
S03;15;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;5,6000;-1;Contested;4,6400;Tip;Tip;8;7;0;0;3;5;7
S03;16;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;0,5000;-2;None;;;;9;7;0;0;3;5;8
S03;17;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-3;None;;;;10;7;0;0;3;5;9
S03;18;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,1200;-4;None;;;;11;7;0;0;3;5;10
S03;19;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0011;-4;Contested;1,3400;Tip;Tip;11;7;1;0;3;6;10
S03;20;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;8,5200;-3;Contested;1,4600;Tip;Tip;11;8;1;0;3;7;10
S03;21;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4600;-4;None;;;;12;8;1;0;3;7;11
S03;22;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;22,7400;-5;ML;2,5200;Tip;Blade;13;8;1;0;4;7;11
S03;23;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3800;-6;None;;;;14;8;1;0;4;7;12
S03;24;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3000;-7;None;;;;15;8;1;0;4;7;13
S03;25;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;13,8000;-6;ML;1,6200;Tip;Blade;15;9;1;0;5;7;13
S03;26;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-7;None;;;;16;9;1;0;5;7;14
S03;27;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,7400;-6;Contested;1,4400;Tip;Tip;16;10;1;0;5;8;14
S03;28;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;11,5000;-5;Contested;1,4800;Tip;Tip;16;11;1;0;5;9;14
S03;29;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5000;-4;None;;;;16;12;1;0;5;9;15
S03;30;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;4,0400;-3;None;;;;16;13;1;0;5;9;16
S03;31;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;11,4800;-4;ML;3,2000;Tip;Blade;17;13;1;0;6;9;16
S03;32;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;10,3200;-3;Contested;1,3800;Tip;Tip;17;14;1;0;6;10;16
S03;33;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;14,1800;-4;Contested;1,3400;Tip;Tip;18;14;1;0;6;11;16
S03;34;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;3,8600;-3;None;;;;18;15;1;0;6;11;17
S03;35;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,2600;-2;ML;1,6000;Tip;Blade;18;16;1;0;7;11;17
S03;36;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;7,8600;-3;Contested;1,4000;Tip;Tip;19;16;1;0;7;12;17
S03;37;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-4;None;;;;20;16;1;0;7;12;18
S03;38;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4200;-5;None;;;;21;16;1;0;7;12;19
S03;39;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;9,6200;-6;Contested;1,3400;Tip;Tip;22;16;1;0;7;13;19
S03;40;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;3,6400;-5;None;;;;22;17;1;0;7;13;20
S03;41;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,8400;-6;None;;;;23;17;1;0;7;13;21
S03;42;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,7200;-7;None;;;;24;17;1;0;7;13;22
S03;43;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;29,5400;-8;Contested;1,3400;Tip;Tip;25;17;1;0;7;14;22
S03;44;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;0,5400;-9;None;;;;26;17;1;0;7;14;23
S03;45;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;19,4000;-10;ML;1,5800;Tip;Blade;27;17;1;0;8;14;23
S03;46;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2200;-11;None;;;;28;17;1;0;8;14;24
S03;47;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,3000;-10;Contested;1,3600;Tip;Tip;28;18;1;0;8;15;24
S03;48;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,0800;-9;ML;4,5400;Tip;Blade;28;19;1;0;9;15;24
S03;49;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,2400;-8;None;;;;28;20;1;0;9;15;25
S03;50;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5400;-7;Contested;1,3800;Tip;Tip;28;21;1;0;9;16;25
S03;51;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,6600;-8;None;;;;29;21;1;0;9;16;26
S03;52;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;16,1400;-9;Contested;1,4400;Tip;Tip;30;21;1;0;9;17;26
S03;53;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,6200;-8;Contested;1,3400;Tip;Tip;30;22;1;0;9;18;26
S03;54;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4800;-9;None;;;;31;22;1;0;9;18;27
S03;55;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4000;-10;None;;;;32;22;1;0;9;18;28
S03;56;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,9600;-9;ML;1,5200;Tip;Blade;32;23;1;0;10;18;28
S03;57;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;9,6800;-10;ML;3,8200;Tip;Blade;33;23;1;0;11;18;28
S03;58;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;8,3800;-11;FSM;1,6400;Blade;Tip;34;23;1;1;11;18;28
S03;59;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,8400;-10;ML;1,5400;Tip;Blade;34;24;1;1;12;18;28
S03;60;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;4,2000;-9;None;;;;34;25;1;1;12;18;29
S03;61;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,2200;-8;Contested;1,4400;Tip;Tip;34;26;1;1;12;19;29
S03;62;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;Draw;Draw;Draw;30,0010;-8;Contested;3,1600;Tip;Tip;34;26;2;1;12;20;29
S03;63;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;18,9000;-9;Contested;1,3400;Tip;Tip;35;26;2;1;12;21;29
S03;64;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;7,7400;-8;Contested;1,5200;Tip;Tip;35;27;2;1;12;22;29
S03;65;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;6,4600;-9;ML;1,6000;Tip;Blade;36;27;2;1;13;22;29
S03;66;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;16,2600;-10;Contested;1,3800;Tip;Tip;37;27;2;1;13;23;29
S03;67;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;6,9200;-11;Contested;1,3400;Tip;Tip;38;27;2;1;13;24;29
S03;68;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3000;-12;None;;;;39;27;2;1;13;24;30
S03;69;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4400;-13;FSM;3,2200;Blade;Tip;40;27;2;2;13;24;30
S03;70;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;11,9800;-14;ML;2,7400;Tip;Blade;41;27;2;2;14;24;30
S03;71;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;0,4600;-15;None;;;;42;27;2;2;14;24;31
S03;72;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3400;-16;None;;;;43;27;2;2;14;24;32
S03;73;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,4000;-17;None;;;;44;27;2;2;14;24;33
S03;74;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-18;None;;;;45;27;2;2;14;24;34
S03;75;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,5200;-17;Contested;1,4600;Tip;Tip;45;28;2;2;14;25;34
S03;76;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;7,0000;-18;Contested;1,3600;Tip;Tip;46;28;2;2;14;26;34
S03;77;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;6,8000;-17;ML;1,6000;Tip;Blade;46;29;2;2;15;26;34
S03;78;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;27,2600;-18;ML;5,2600;Tip;Blade;47;29;2;2;16;26;34
S03;79;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3200;-19;None;;;;48;29;2;2;16;26;35
S03;80;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2800;-20;None;;;;49;29;2;2;16;26;36
S03;81;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;14,4400;-21;ML;1,6200;Tip;Blade;50;29;2;2;17;26;36
S03;82;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;5,6800;-22;None;;;;51;29;2;2;17;26;37
S03;83;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3000;-23;None;;;;52;29;2;2;17;26;38
S03;84;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;17,7400;-24;ML;7,2400;Tip;Blade;53;29;2;2;18;26;38
S03;85;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;8,2200;-25;None;;;;54;29;2;2;18;26;39
S03;86;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3000;-26;None;;;;55;29;2;2;18;26;40
S03;87;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;6,4600;-27;None;;;;56;29;2;2;18;26;41
S03;88;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,3800;-28;None;;;;57;29;2;2;18;26;42
S03;89;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;11,8000;-27;ML;1,6000;Tip;Blade;57;30;2;2;19;26;42
S03;90;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;23,5000;-28;Contested;2,9400;Tip;Tip;58;30;2;2;19;27;42
S03;91;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;8,4600;-29;Contested;2,6200;Tip;Tip;59;30;2;2;19;28;42
S03;92;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,6800;-28;ML;1,5800;Tip;Blade;59;31;2;2;20;28;42
S03;93;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;5,1600;-27;None;;;;59;32;2;2;20;28;43
S03;94;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;12,8800;-26;Contested;1,3800;Tip;Tip;59;33;2;2;20;29;43
S03;95;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,2600;-27;None;;;;60;33;2;2;20;29;44
S03;96;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;13,9800;-28;Contested;3,1600;Tip;Tip;61;33;2;2;20;30;44
S03;97;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;4,9200;-29;FSM;1,5200;Blade;Tip;62;33;2;3;20;30;44
S03;98;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;4,8800;-28;None;;;;62;34;2;3;20;30;45
S03;99;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;FSMWin;FSM;Right;11,0200;-29;Contested;1,3400;Tip;Tip;63;34;2;3;20;31;45
S03;100;H2H_ML_Left_FSM_Right;ML_Final;FSM_Final_Calibrated;MLWin;ML;Left;8,0000;-28;Contested;1,4400;Tip;Tip;63;35;2;3;20;32;45
