sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
1;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,2200;None;;;;0;1;0;0;0;0;1
2;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0008;ML;3,4653;Tip;Blade;0;1;1;0;1;0;1
3;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,4136;None;;;;1;1;1;0;1;0;2
4;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6488;Contested;1,4088;Tip;Tip;1;2;1;0;1;1;2
