sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
23;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,7400;Contested;1,4800;Tip;Tip;20;3;0;2;5;15;1
24;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,6400;Contested;1,5800;Tip;Tip;21;3;0;2;5;16;1
25;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,7400;Contested;1,6600;Tip;Tip;22;3;0;2;5;17;1
26;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6800;Contested;1,4400;Tip;Tip;22;4;0;2;5;18;1
27;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;8,6200;Contested;1,6200;Tip;Tip;23;4;0;2;5;19;1
28;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;12,9800;Contested;1,4000;Tip;Tip;24;4;0;2;5;20;1
29;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,0000;FSM;1,6200;Blade;Tip;25;4;0;3;5;20;1
30;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,5200;Contested;1,6400;Tip;Tip;26;4;0;3;5;21;1
31;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;18,2800;ML;1,5600;Tip;Blade;27;4;0;3;6;21;1
32;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;11,0000;FSM;1,6200;Blade;Tip;28;4;0;4;6;21;1
33;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,7600;Contested;1,6200;Tip;Tip;29;4;0;4;6;22;1
34;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,4400;Contested;1,3600;Tip;Tip;30;4;0;4;6;23;1
35;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0003;Contested;1,6400;Tip;Tip;30;4;1;4;6;24;1
36;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;12,4000;FSM;1,6600;Blade;Tip;31;4;1;5;6;24;1
37;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0013;Contested;1,6200;Tip;Tip;31;4;2;5;6;25;1
38;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5800;Contested;1,4000;Tip;Tip;31;5;2;5;6;26;1
39;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;20,8400;ML;4,8600;Tip;Blade;32;5;2;5;7;26;1
40;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5400;FSM;1,6200;Blade;Tip;32;6;2;6;7;26;1
41;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6800;Contested;1,4200;Tip;Tip;32;7;2;6;7;27;1
42;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,0000;Contested;1,6600;Tip;Tip;33;7;2;6;7;28;1
43;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,7000;Contested;1,6200;Tip;Tip;34;7;2;6;7;29;1
44;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,6800;ML;7,4400;Tip;Blade;35;7;2;6;8;29;1
45;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,7800;Contested;1,6600;Tip;Tip;36;7;2;6;8;30;1
46;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5400;FSM;1,6800;Blade;Tip;36;8;2;7;8;30;1
47;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,0600;None;;;;37;8;2;7;8;30;2
48;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;18,7400;Contested;1,4400;Tip;Tip;38;8;2;7;8;31;2
49;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;29,9400;Contested;1,7000;Tip;Tip;39;8;2;7;8;32;2
50;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,1200;Contested;1,6600;Tip;Tip;40;8;2;7;8;33;2
51;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,6000;None;;;;40;9;2;7;8;33;3
52;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,4200;Contested;1,6400;Tip;Tip;41;9;2;7;8;34;3
53;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,2000;Contested;1,4400;Tip;Tip;42;9;2;7;8;35;3
54;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;15,0000;Contested;1,6200;Tip;Tip;43;9;2;7;8;36;3
55;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;12,6400;Contested;6,9600;Blade;Blade;44;9;2;7;8;37;3
56;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,0600;Contested;1,4200;Tip;Tip;45;9;2;7;8;38;3
57;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,9800;None;;;;46;9;2;7;8;38;4
58;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0001;Contested;1,7000;Tip;Tip;46;9;3;7;8;39;4
59;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,9800;Contested;1,3799;Tip;Tip;46;10;3;7;8;40;4
60;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;29,9800;Contested;1,5800;Tip;Tip;47;10;3;7;8;41;4
61;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,0800;Contested;1,3800;Tip;Tip;48;10;3;7;8;42;4
62;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;8,9800;Contested;1,7000;Tip;Tip;49;10;3;7;8;43;4
63;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6000;Contested;1,3600;Tip;Tip;49;11;3;7;8;44;4
64;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,2800;Contested;1,4000;Tip;Tip;50;11;3;7;8;45;4
65;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,4800;Contested;1,6600;Tip;Tip;51;11;3;7;8;46;4
66;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,1200;Contested;1,3800;Tip;Tip;52;11;3;7;8;47;4
67;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,2600;Contested;1,6400;Tip;Tip;53;11;3;7;8;48;4
68;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,5800;Contested;4,4600;Tip;Tip;54;11;3;7;8;49;4
69;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;12,6000;Contested;7,9200;Tip;Tip;55;11;3;7;8;50;4
70;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,3601;ML;3,6600;Tip;Blade;56;11;3;7;9;50;4
71;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,3600;Contested;1,6400;Tip;Tip;57;11;3;7;9;51;4
72;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,0400;FSM;1,5800;Blade;Tip;58;11;3;8;9;51;4
73;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,5200;None;;;;59;11;3;8;9;51;5
74;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,6200;ML;6,6000;Tip;Blade;60;11;3;8;10;51;5
75;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5600;None;;;;60;12;3;8;10;51;6
76;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,7800;Contested;1,6400;Tip;Tip;61;12;3;8;10;52;6
77;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,9400;Contested;1,6800;Tip;Tip;62;12;3;8;10;53;6
78;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6200;Contested;1,4000;Tip;Tip;62;13;3;8;10;54;6
79;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,8600;FSM;1,5800;Blade;Tip;63;13;3;9;10;54;6
80;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;2,7400;None;;;;64;13;3;9;10;54;7
81;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,6000;ML;1,6800;Tip;Blade;64;14;3;9;11;54;7
82;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,2800;Contested;1,6400;Tip;Tip;65;14;3;9;11;55;7
83;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6200;Contested;1,4200;Tip;Tip;65;15;3;9;11;56;7
84;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,7800;Contested;1,6600;Tip;Tip;66;15;3;9;11;57;7
85;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,5000;Contested;1,4401;Tip;Tip;67;15;3;9;11;58;7
86;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;18,9401;Contested;1,7001;Tip;Tip;68;15;3;9;11;59;7
87;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;12,9800;Contested;1,5200;Tip;Tip;69;15;3;9;11;60;7
88;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,1200;Contested;2,8199;Tip;Tip;69;16;3;9;11;61;7
89;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;11,9000;Contested;1,6000;Tip;Tip;70;16;3;9;11;62;7
90;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,2000;Contested;3,7400;Tip;Tip;71;16;3;9;11;63;7
91;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,8601;Contested;1,6400;Tip;Tip;72;16;3;9;11;64;7
92;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,9199;FSM;1,6200;Blade;Tip;73;16;3;10;11;64;7
93;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;3,4801;None;;;;74;16;3;10;11;64;8
94;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;18,4600;Contested;1,4600;Tip;Tip;75;16;3;10;11;65;8
95;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,4200;ML;3,4399;Tip;Blade;76;16;3;10;12;65;8
96;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,4600;Contested;6,9399;Tip;Tip;77;16;3;10;12;66;8
97;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;20,4600;Contested;4,9800;Tip;Tip;78;16;3;10;12;67;8
98;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;8,3999;Contested;1,6799;Tip;Tip;79;16;3;10;12;68;8
99;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,8800;Contested;1,4200;Tip;Tip;80;16;3;10;12;69;8
100;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,5000;Contested;1,5400;Tip;Tip;81;16;3;10;12;70;8
