sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
14;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;9,6600;FSM;3,2800;Blade;Tip;4;7;3;4;2;4;4
15;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,0800;None;;;;4;8;3;4;2;4;5
16;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,8200;None;;;;4;9;3;4;2;4;6
17;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0000;Contested;7,9200;Tip;Tip;4;9;4;4;2;5;6
18;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;9,0800;Contested;2,9400;Tip;Tip;4;10;4;4;2;6;6
19;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,6000;Contested;7,7400;Tip;Tip;5;10;4;4;2;7;6
20;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,9400;FSM;1,7000;Blade;Tip;6;10;4;5;2;7;6
21;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,2000;FSM;2,8400;Blade;Tip;7;10;4;6;2;7;6
22;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;3,4600;None;;;;8;10;4;6;2;7;7
23;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;15,7600;Contested;1,5000;Tip;Tip;8;11;4;6;2;8;7
24;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0012;Contested;5,2000;Tip;Tip;8;11;5;6;2;9;7
25;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5800;Contested;1,4000;Tip;Tip;8;12;5;6;2;10;7
26;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,2200;None;;;;8;13;5;6;2;10;8
27;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;15,9000;Contested;1,4400;Tip;Tip;9;13;5;6;2;11;8
28;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;9,2200;Contested;5,8400;Tip;Tip;9;14;5;6;2;12;8
29;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,5200;Contested;6,9600;Tip;Tip;10;14;5;6;2;13;8
30;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,8400;Contested;1,4800;Tip;Tip;10;15;5;6;2;14;8
31;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,3200;Contested;3,2200;Tip;Tip;11;15;5;6;2;15;8
32;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,7800;Contested;1,4000;Tip;Tip;11;16;5;6;2;16;8
33;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,7200;None;;;;12;16;5;6;2;16;9
34;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,7600;FSM;1,7000;Blade;Tip;13;16;5;7;2;16;9
35;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;9,6200;Contested;4,2400;Tip;Tip;13;17;5;7;2;17;9
36;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,6200;ML;1,4800;Tip;Blade;13;18;5;7;3;17;9
37;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0005;ML;3,4200;Tip;Blade;13;18;6;7;4;17;9
38;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,0800;ML;7,5800;Tip;Blade;14;18;6;7;5;17;9
39;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;10,0200;Contested;3,7000;Tip;Tip;14;19;6;7;5;18;9
40;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,0800;FSM;4,6800;Blade;Tip;15;19;6;8;5;18;9
41;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0003;FSM;1,6000;Blade;Tip;15;19;7;9;5;18;9
42;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0002;Contested;5,3400;Tip;Tip;15;19;8;9;5;19;9
43;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,8600;None;;;;15;20;8;9;5;19;10
44;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;26,2200;FSM;3,6200;Blade;Tip;16;20;8;10;5;19;10
45;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0001;ML;3,1600;Tip;Blade;16;20;9;10;6;19;10
46;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;12,6800;FSM;3,2800;Blade;Tip;17;20;9;11;6;19;10
47;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0007;Contested;3,4000;Tip;Tip;17;20;10;11;6;20;10
48;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0002;ML;3,1000;Tip;Blade;17;20;11;11;7;20;10
49;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0007;Contested;1,4200;Tip;Tip;17;20;12;11;7;21;10
50;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,7800;ML;1,5200;Tip;Blade;17;21;12;11;8;21;10
51;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4200;None;;;;18;21;12;11;8;21;11
52;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4000;None;;;;19;21;12;11;8;21;12
53;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,1200;Contested;5,6800;Tip;Tip;20;21;12;11;8;22;12
54;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0002;ML;2,8000;Tip;Blade;20;21;13;11;9;22;12
55;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0008;Contested;1,5000;Tip;Tip;20;21;14;11;9;23;12
56;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;11,7400;Contested;1,3400;Tip;Tip;20;22;14;11;9;24;12
57;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0012;Contested;2,7000;Tip;Tip;20;22;15;11;9;25;12
58;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,6400;Contested;1,4000;Tip;Tip;20;23;15;11;9;26;12
59;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,2200;FSM;3,1400;Blade;Tip;21;23;15;12;9;26;12
60;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,9800;ML;10,7600;Tip;Blade;22;23;15;12;10;26;12
61;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5600;Contested;1,4000;Tip;Tip;22;24;15;12;10;27;12
62;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,4800;Contested;3,2600;Tip;Tip;23;24;15;12;10;28;12
63;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;27,8200;ML;3,1000;Tip;Blade;24;24;15;12;11;28;12
64;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,4400;ML;5,2800;Tip;Blade;25;24;15;12;12;28;12
65;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6200;None;;;;26;24;15;12;12;28;13
66;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;15,5400;Contested;2,8000;Tip;Tip;27;24;15;12;12;29;13
67;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,9399;None;;;;27;25;15;12;12;29;14
68;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,2000;Contested;5,9400;Tip;Tip;28;25;15;12;12;30;14
69;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;24,3000;FSM;5,2000;Blade;Tip;29;25;15;13;12;30;14
70;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;24,7400;Contested;5,4000;Tip;Tip;30;25;15;13;12;31;14
71;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,3000;Contested;1,3800;Tip;Tip;30;26;15;13;12;32;14
72;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6200;Contested;1,3600;Tip;Tip;30;27;15;13;12;33;14
73;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,5400;None;;;;31;27;15;13;12;33;15
74;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0004;ML;7,3199;Tip;Blade;31;27;16;13;13;33;15
75;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0016;Contested;5,5599;Tip;Tip;31;27;17;13;13;34;15
76;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0011;Contested;1,4199;Tip;Tip;31;27;18;13;13;35;15
77;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,8800;ML;9,3400;Tip;Blade;32;27;18;13;14;35;15
78;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;11,3400;FSM;1,5599;Blade;Tip;33;27;18;14;14;35;15
79;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;0,6400;None;;;;34;27;18;14;14;35;16
80;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0000;ML;7,4000;Tip;Blade;34;27;19;14;15;35;16
81;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,6801;Contested;1,4401;Tip;Tip;35;27;19;14;15;36;16
82;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0000;Contested;2,9800;Tip;Tip;35;27;20;14;15;37;16
83;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;28,8800;Contested;4,8600;Tip;Tip;36;27;20;14;15;38;16
84;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0007;Contested;5,3600;Tip;Tip;36;27;21;14;15;39;16
85;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;3,8600;None;;;;36;28;21;14;15;39;17
86;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,0200;None;;;;37;28;21;14;15;39;18
87;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,3600;Contested;2,8600;Tip;Tip;38;28;21;14;15;40;18
88;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0012;Contested;5,2201;Tip;Tip;38;28;22;14;15;41;18
89;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,0000;Contested;1,3800;Tip;Tip;38;29;22;14;15;42;18
90;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,3401;ML;1,8401;Tip;Blade;38;30;22;14;16;42;18
91;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;26,2000;ML;5,6600;Tip;Blade;39;30;22;14;17;42;18
92;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;29,5000;ML;3,4601;Tip;Blade;40;30;22;14;18;42;18
93;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6001;Contested;1,4000;Tip;Tip;40;31;22;14;18;43;18
94;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,9399;FSM;1,5199;Blade;Tip;41;31;22;15;18;43;18
95;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;23,3400;Contested;4,2200;Tip;Tip;42;31;22;15;18;44;18
96;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;8,2599;Contested;6,6799;Tip;Tip;43;31;22;15;18;45;18
97;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,6399;ML;1,3199;Tip;Blade;44;31;22;15;19;45;18
98;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6599;FSM;3,0599;Blade;Tip;45;31;22;16;19;45;18
99;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,1400;Contested;2,6400;Tip;Tip;46;31;22;16;19;46;18
100;FSM_Left_ML_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,5801;Contested;1,4000;Tip;Tip;46;32;22;16;19;47;18
