sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
26;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6600;Contested;1,4400;Tip;Tip;15;11;0;1;7;10;8
27;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2600;None;;;;16;11;0;1;7;10;9
28;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,3400;ML;5,4000;Tip;Blade;17;11;0;1;8;10;9
29;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,5600;Contested;1,3400;Tip;Tip;18;11;0;1;8;11;9
30;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;29,9600;Contested;3,9000;Tip;Tip;19;11;0;1;8;12;9
31;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,3000;Contested;1,4800;Tip;Tip;20;11;0;1;8;13;9
32;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,0800;None;;;;21;11;0;1;8;13;10
33;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2800;None;;;;22;11;0;1;8;13;11
34;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;3,8000;None;;;;22;12;0;1;8;13;12
35;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,0400;Contested;1,4800;Tip;Tip;22;13;0;1;8;14;12
36;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,6400;Contested;1,3400;Tip;Tip;22;14;0;1;8;15;12
37;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,2200;None;;;;22;15;0;1;8;15;13
38;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,2200;Contested;3,9600;Tip;Tip;23;15;0;1;8;16;13
39;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;22,1600;Contested;1,4200;Tip;Tip;24;15;0;1;8;17;13
40;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6800;FSM;3,3000;Blade;Tip;25;15;0;2;8;17;13
41;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;0,6400;None;;;;26;15;0;2;8;17;14
42;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,2400;ML;0,5800;Tip;Blade;27;15;0;2;9;17;14
43;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,5000;FSM;1,5200;Blade;Tip;28;15;0;3;9;17;14
44;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;18,2600;ML;7,1800;Tip;Blade;29;15;0;3;10;17;14
45;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,6000;Contested;1,0800;Tip;Tip;30;15;0;3;10;18;14
46;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,0400;None;;;;30;16;0;3;10;18;15
47;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,8200;ML;3,1400;Tip;Blade;30;17;0;3;11;18;15
48;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4200;None;;;;31;17;0;3;11;18;16
49;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,9200;Contested;1,3400;Tip;Tip;31;18;0;3;11;19;16
50;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4200;None;;;;32;18;0;3;11;19;17
51;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4200;None;;;;33;18;0;3;11;19;18
52;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,6200;ML;1,6200;Tip;Blade;34;18;0;3;12;19;18
53;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,1800;None;;;;34;19;0;3;12;19;19
54;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,7000;None;;;;34;20;0;3;12;19;20
55;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,0800;None;;;;34;21;0;3;12;19;21
56;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,6800;FSM;3,2200;Blade;Tip;34;22;0;4;12;19;21
57;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;11,8000;Contested;1,3400;Tip;Tip;35;22;0;4;12;20;21
58;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;0,9400;None;;;;36;22;0;4;12;20;22
59;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,1200;Contested;1,4000;Tip;Tip;36;23;0;4;12;21;22
60;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;25,1000;Contested;3,8600;Tip;Tip;37;23;0;4;12;22;22
61;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6200;FSM;3,0000;Blade;Tip;38;23;0;5;12;22;22
62;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,6600;FSM;3,8600;Blade;Tip;39;23;0;6;12;22;22
63;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4000;None;;;;40;23;0;6;12;22;23
64;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,3600;Contested;1,3600;Tip;Tip;41;23;0;6;12;23;23
65;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,9600;None;;;;41;24;0;6;12;23;24
66;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5000;None;;;;42;24;0;6;12;23;25
67;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,0800;Contested;8,8200;Tip;Tip;43;24;0;6;12;24;25
68;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5000;None;;;;44;24;0;6;12;24;26
69;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5400;None;;;;45;24;0;6;12;24;27
70;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,8799;Contested;1,4000;Tip;Tip;46;24;0;6;12;25;27
71;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;0,6600;None;;;;47;24;0;6;12;25;28
72;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6800;Contested;1,4200;Tip;Tip;47;25;0;6;12;26;28
73;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,9800;Contested;2,6000;Tip;Tip;48;25;0;6;12;27;28
74;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,2800;Contested;1,3600;Tip;Tip;48;26;0;6;12;28;28
75;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,0600;ML;1,6200;Tip;Blade;48;27;0;6;13;28;28
76;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;18,6200;ML;6,1800;Tip;Blade;49;27;0;6;14;28;28
77;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,0800;Contested;1,5000;Tip;Tip;49;28;0;6;14;29;28
78;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,7800;None;;;;49;29;0;6;14;29;29
79;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0012;Contested;6,6800;Tip;Tip;49;29;1;6;14;30;29
80;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;15,3600;ML;4,6000;Tip;Blade;50;29;1;6;15;30;29
81;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6600;Contested;1,3600;Tip;Tip;50;30;1;6;15;31;29
82;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,2600;ML;5,1000;Tip;Blade;51;30;1;6;16;31;29
83;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;29,3600;ML;1,5800;Tip;Blade;52;30;1;6;17;31;29
84;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,4400;None;;;;52;31;1;6;17;31;30
85;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2600;None;;;;53;31;1;6;17;31;31
86;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,9600;FSM;2,9000;Blade;Tip;54;31;1;7;17;31;31
87;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4000;None;;;;55;31;1;7;17;31;32
88;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,9200;None;;;;55;32;1;7;17;31;33
89;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,9000;ML;1,5600;Tip;Blade;55;33;1;7;18;31;33
90;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,9600;Contested;1,3800;Tip;Tip;56;33;1;7;18;32;33
91;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,2800;None;;;;57;33;1;7;18;32;34
92;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5200;None;;;;58;33;1;7;18;32;35
93;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4000;None;;;;59;33;1;7;18;32;36
94;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6800;None;;;;59;34;1;7;18;32;37
95;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,6000;Contested;1,4800;Tip;Tip;59;35;1;7;18;33;37
96;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2600;None;;;;60;35;1;7;18;33;38
97;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,9200;None;;;;61;35;1;7;18;33;39
98;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,2200;None;;;;61;36;1;7;18;33;40
99;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,5800;Contested;1,4399;Tip;Tip;61;37;1;7;18;34;40
