sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
65;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,9000;ML;1,5800;Tip;Blade;40;25;0;9;5;19;32
66;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,2600;FSM;5,1400;Blade;Tip;41;25;0;10;5;19;32
67;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;23,2600;ML;3,9800;Tip;Blade;42;25;0;10;6;19;32
68;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0001;Contested;1,4800;Tip;Tip;42;25;1;10;6;20;32
69;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,6800;ML;3,0600;Tip;Blade;43;25;1;10;7;20;32
70;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,7200;ML;1,5400;Tip;Blade;44;25;1;10;8;20;32
71;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2800;None;;;;45;25;1;10;8;20;33
72;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;24,5600;Contested;6,2000;Tip;Tip;46;25;1;10;8;21;33
73;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,4200;Contested;1,3400;Tip;Tip;46;26;1;10;8;22;33
74;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,8200;Contested;1,4600;Tip;Tip;46;27;1;10;8;23;33
75;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,9800;Contested;1,4400;Tip;Tip;46;28;1;10;8;24;33
76;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,7400;Contested;1,3400;Tip;Tip;46;29;1;10;8;25;33
77;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6200;None;;;;46;30;1;10;8;25;34
78;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,2800;Contested;1,3400;Tip;Tip;47;30;1;10;8;26;34
79;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,4000;ML;9,5200;Tip;Blade;48;30;1;10;9;26;34
80;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6800;None;;;;48;31;1;10;9;26;35
81;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,5200;ML;5,4000;Tip;Blade;49;31;1;10;10;26;35
82;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6400;None;;;;50;31;1;10;10;26;36
83;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,1400;Contested;1,3400;Tip;Tip;50;32;1;10;10;27;36
84;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,0200;Contested;1,4800;Tip;Tip;50;33;1;10;10;28;36
85;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6200;None;;;;51;33;1;10;10;28;37
86;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3200;None;;;;52;33;1;10;10;28;38
87;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,9400;Contested;7,1201;Tip;Tip;53;33;1;10;10;29;38
88;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,3199;ML;1,6000;Tip;Blade;53;34;1;10;11;29;38
89;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,6400;ML;1,6000;Tip;Blade;54;34;1;10;12;29;38
90;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0015;Contested;1,5400;Tip;Tip;54;34;2;10;12;30;38
91;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6200;FSM;2,8000;Blade;Tip;55;34;2;11;12;30;38
92;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,6600;None;;;;55;35;2;11;12;30;39
93;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;9,3400;Contested;1,5200;Tip;Tip;55;36;2;11;12;31;39
94;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;14,1000;ML;9,1400;Tip;Blade;56;36;2;11;13;31;39
95;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;22,3000;ML;7,5800;Tip;Blade;57;36;2;11;14;31;39
96;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;0,6400;None;;;;58;36;2;11;14;31;40
97;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4200;None;;;;59;36;2;11;14;31;41
98;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,4400;Contested;4,2000;Blade;Blade;60;36;2;11;14;32;41
99;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3800;None;;;;61;36;2;11;14;32;42
100;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,2600;Contested;5,4600;Tip;Tip;62;36;2;11;14;33;42
