sep=;
round;configuration;ml_model;fsm_version;result;duration_seconds;first_clash_owner;time_to_first_clash_seconds;first_clash_fsm_part;first_clash_ml_part;fsm_wins_total;ml_wins_total;draws_total;fsm_first_clashes_total;ml_first_clashes_total;contested_first_clashes_total;no_first_clashes_total
14;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,4800;Contested;3,0400;Tip;Tip;10;4;0;1;2;5;6
15;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,3400;Contested;1,3400;Tip;Tip;10;5;0;1;2;6;6
16;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;24,3400;Contested;1,3400;Tip;Tip;11;5;0;1;2;7;6
17;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4200;None;;;;12;5;0;1;2;7;7
18;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;3,7400;None;;;;12;6;0;1;2;7;8
19;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,2400;Contested;1,3400;Tip;Tip;13;6;0;1;2;8;8
20;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,3600;ML;3,5400;Tip;Blade;13;7;0;1;3;8;8
21;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;13,7600;Contested;1,3400;Tip;Tip;14;7;0;1;3;9;8
22;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,8800;ML;1,6200;Tip;Blade;14;8;0;1;4;9;8
23;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,3000;Contested;1,3400;Tip;Tip;14;9;0;1;4;10;8
24;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;19,3000;Contested;8,8800;Tip;Tip;15;9;0;1;4;11;8
25;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,8200;None;;;;16;9;0;1;4;11;9
26;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,9600;None;;;;17;9;0;1;4;11;10
27;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2800;None;;;;18;9;0;1;4;11;11
28;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;5,1000;FSM;3,3600;Blade;Tip;19;9;0;2;4;11;11
29;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,9400;Contested;1,3400;Tip;Tip;19;10;0;2;4;12;11
30;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5000;None;;;;20;10;0;2;4;12;12
31;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5400;FSM;3,0800;Blade;Tip;21;10;0;3;4;12;12
32;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;23,9000;Contested;1,4000;Tip;Tip;22;10;0;3;4;13;12
33;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,8400;None;;;;22;11;0;3;4;13;13
34;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;13,1600;Contested;5,4000;Tip;Tip;22;12;0;3;4;14;13
35;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;17,3600;ML;1,6600;Tip;Blade;23;12;0;3;5;14;13
36;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,6200;ML;1,6000;Tip;Blade;23;13;0;3;6;14;13
37;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2800;None;;;;24;13;0;3;6;14;14
38;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,6800;Contested;4,1800;Tip;Tip;25;13;0;3;6;15;14
39;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,4800;None;;;;26;13;0;3;6;15;15
40;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;9,3000;Contested;1,3400;Tip;Tip;26;14;0;3;6;16;15
41;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,3600;None;;;;26;15;0;3;6;16;16
42;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;21,1800;FSM;1,5200;Blade;Tip;27;15;0;4;6;16;16
43;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;6,0400;None;;;;28;15;0;4;6;16;17
44;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,7000;Contested;9,9800;Tip;Tip;29;15;0;4;6;17;17
45;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;9,2600;ML;3,8600;Tip;Blade;30;15;0;4;7;17;17
46;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,6400;None;;;;30;16;0;4;7;17;18
47;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;22,0000;ML;3,6200;Tip;Blade;31;16;0;4;8;17;18
48;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;25,6000;Contested;1,3400;Tip;Tip;32;16;0;4;8;18;18
49;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,7600;Contested;4,6400;Tip;Tip;33;16;0;4;8;19;18
50;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;12,9400;Contested;1,5200;Tip;Tip;33;17;0;4;8;20;18
51;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3000;None;;;;34;17;0;4;8;20;19
52;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;5,2600;Contested;1,5200;Tip;Tip;34;18;0;4;8;21;19
53;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0003;Contested;1,5000;Tip;Tip;34;18;1;4;8;22;19
54;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;21,3400;ML;2,0000;Tip;Blade;35;18;1;4;9;22;19
55;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;21,1400;Contested;1,4800;Tip;Tip;36;18;1;4;9;23;19
56;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,5000;None;;;;37;18;1;4;9;23;20
57;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,7000;None;;;;38;18;1;4;9;23;21
58;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2000;None;;;;39;18;1;4;9;23;22
59;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3200;None;;;;40;18;1;4;9;23;23
60;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0001;Contested;3,8600;Tip;Tip;40;18;2;4;9;24;23
61;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0017;FSM;1,6600;Blade;Tip;40;18;3;5;9;24;23
62;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0005;ML;3,2400;Tip;Blade;40;18;4;5;10;24;23
63;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;1,8600;None;;;;41;18;4;5;10;24;24
64;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,1800;Contested;1,4600;Tip;Tip;41;19;4;5;10;25;24
65;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0008;FSM;3,2600;Blade;Tip;41;19;5;6;10;25;24
66;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,9200;Contested;1,3400;Tip;Tip;41;20;5;6;10;26;24
67;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,3600;Contested;1,3800;Tip;Tip;41;21;5;6;10;27;24
68;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,9000;Contested;1,3400;Tip;Tip;41;22;5;6;10;28;24
69;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,5200;Contested;5,0600;Tip;Tip;42;22;5;6;10;29;24
70;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,3600;Contested;1,5400;Tip;Tip;42;23;5;6;10;30;24
71;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,7600;Contested;3,1200;Tip;Tip;42;24;5;6;10;31;24
72;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;29,5800;Contested;1,3400;Tip;Tip;43;24;5;6;10;32;24
73;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,1600;Contested;1,3600;Tip;Tip;44;24;5;6;10;33;24
74;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2800;None;;;;45;24;5;6;10;33;25
75;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,6000;Contested;1,4000;Tip;Tip;46;24;5;6;10;34;25
76;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;0,5400;None;;;;47;24;5;6;10;34;26
77;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;10,0400;Contested;1,3199;Tip;Tip;48;24;5;6;10;35;26
78;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,7400;ML;8,4200;Tip;Blade;49;24;5;6;11;35;26
79;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;1,1600;None;;;;50;24;5;6;11;35;27
80;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,1800;Contested;1,4000;Tip;Tip;50;25;5;6;11;36;27
81;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;16,2800;ML;1,5200;Tip;Blade;51;25;5;6;12;36;27
82;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,0400;None;;;;51;26;5;6;12;36;28
83;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,3000;None;;;;52;26;5;6;12;36;29
84;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0002;Contested;1,3400;Tip;Tip;52;26;6;6;12;37;29
85;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,5400;ML;1,6000;Tip;Blade;52;27;6;6;13;37;29
86;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;15,9200;Contested;1,3400;Tip;Tip;52;28;6;6;13;38;29
87;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;7,3000;Contested;1,4600;Tip;Tip;52;29;6;6;13;39;29
88;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;6,0200;None;;;;52;30;6;6;13;39;30
89;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;22,7200;Contested;1,3400;Tip;Tip;53;30;6;6;13;40;30
90;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,0800;None;;;;53;31;6;6;13;40;31
91;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;10,0800;None;;;;53;32;6;6;13;40;32
92;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;4,0000;None;;;;53;33;6;6;13;40;33
93;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0010;Contested;1,3400;Tip;Tip;53;33;7;6;13;41;33
94;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,2600;None;;;;54;33;7;6;13;41;34
95;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;MLWin;8,1400;Contested;1,5200;Tip;Tip;54;34;7;6;13;42;34
96;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;15,9800;Contested;1,3400;Tip;Tip;55;34;7;6;13;43;34
97;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;Draw;30,0000;Contested;1,3401;Tip;Tip;55;34;8;6;13;44;34
98;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;18,0400;ML;16,0601;Tip;Blade;56;34;8;6;14;44;34
99;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;7,9600;Contested;1,3800;Tip;Tip;57;34;8;6;14;45;34
100;ML_Left_FSM_Right;FencingSword_CounterPenalty_Draw_15M;FSM_Current;FSMWin;4,6001;None;;;;58;34;8;6;14;45;35
